"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J3y000000fxZ6","Tableau Workbook Performance Optimization","","0Sk3y000000kD56CAE","","3","Product > Product - Analytics","Product - Analytics","0","Evaluates Tableau workbooks to optimize performance.","Skill","Product","Tableau Workbook Performance Optimization","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZ7","Tableau Mobile Design","","0Sk3y000000kD57CAE","","3","Product > Product - Analytics","Product - Analytics","0","Designs dashboards for rendering in Tableau Mobile","Skill","Product","Tableau Mobile Design","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZ8","Tableau Stats","","0Sk3y000000kD58CAE","","3","Product > Product - Analytics","Product - Analytics","0","Develops Tableau vizualizations using calculated fields.","Skill","Product","Tableau Stats","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZ9","Tableau Data Architecture/Modeling","","0Sk3y000000kD5ACAU","","3","Product > Product - Analytics","Product - Analytics","0","Advises customer Database Admins on appropriate schemas and models for consumption in Tableau","Skill","Product","Tableau Data Architecture/Modeling","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZA","Tableau Data Mgmt - SAP Hana","","0Sk3y000000kD5BCAU","","3","Product > Product - Analytics","Product - Analytics","0","Advises customer on best practices for modeling in SAP HANA for use with Tableau products","Skill","Product","Tableau Data Mgmt - SAP Hana","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZB","SAP HANA SSO for Tableau","","0Sk3y000000kD5CCAU","","3","Product > Product - Analytics","Product - Analytics","0","Implements or troubleshoots SAP HANA SSO configuration with Tableau","Skill","Product","SAP HANA SSO for Tableau","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZC","Tableau Data Mgmt - Redshift","","0Sk3y000000kD5DCAU","","3","Product > Product - Analytics","Product - Analytics","0","Advises customer on best practices for using Amazon Redshift with Tableau products.","Skill","Product","Tableau Data Mgmt - Redshift","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZD","Tableau Data Mgmt - Web Data Connector","","0Sk3y000000kD5ECAU","","3","Product > Product - Analytics","Product - Analytics","0","Develops Web Data Connectors for non-native data sources, including use of Javascript, HTML, web-based authentication, and REST APIs","Skill","Product","Tableau Data Mgmt - Web Data Connector","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000fxZE","Tableau Data Mgmt - Snowflake","","0Sk3y000000kD5FCAU","","3","Product > Product - Analytics","Product - Analytics","0","Advises customer on best practices for using Snowflake connector for Tableau","Skill","Product","Tableau Data Mgmt - Snowflake","","7/15/2026","Skill","Product - Analytics"
"a9J3y0000001JmV","Tableau Desktop","","0Sk3y000000PCJ6CAO","","3","Product > Product - Analytics","Product - Analytics","0","Implements or troubleshoots Tableau Desktop including: deployment; creating data connections, calculations, and dashboards; and publishing to Tableau Server or Tableau Cloud.","Skill","Product","Tableau Desktop","","7/15/2026","Skill","Product - Analytics"
"a9J3y0000001JmW","Tableau Server","","0Sk3y000000PCJ7CAO","","3","Product > Product - Analytics","Product - Analytics","0","Implements or troubleshoots Tableau Server including: deployment/topology; configuration; authentication; high-availability setup and testing; monitoring.","Skill","Product","Tableau Server","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPvi","Tableau Public","","0Sk3y0000004FLgCAM","","3","Product > Product - Analytics","Product - Analytics","0","Advises customers on appropriate use cases for Tableau Public","Skill","Product","Tableau Public","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPvn","Tableau Advanced Management","","0Sk3y0000004FLmCAM","","3","Product > Product - Analytics","Product - Analytics","0","Explains feature set and use cases for Tableau's Advanced Management product.","Skill","Product","Tableau Advanced Management","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPvs","Tableau Broadcast","","0Sk3y0000004FLlCAM","","3","Product > Product - Analytics","Product - Analytics","0","Explains best practices and use cases for Tableau Broadcast.","Skill","Product","Tableau Broadcast","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPvx","Tableau Data Stories","","0Sk3y0000004FLkCAM","","3","Product > Product - Analytics","Product - Analytics","0","Explains key benefit of using Data Stories, and enables or customizes the Tableau Data Story object.","Skill","Product","Tableau Data Stories","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPw2","Tableau Prep Builder","","0Sk3y0000004FLfCAM","","3","Product > Product - Analytics","Product - Analytics","0","Conducts data preparation using Tableau Prep Builder and advises customers on the same.","Skill","Product","Tableau Prep Builder","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPw7","Tableau Security","","0Sk3y0000004FLhCAM","","3","Product > Product - Analytics","Product - Analytics","0","Advises customer on Security best practices for Tableau products including authentication, authorization, and permissions.","Skill","Product","Tableau Security","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPwC","Tableau Accelerators","","0Sk3y0000004FLjCAM","","3","Product > Product - Analytics","Product - Analytics","0","Advises customers on best practices for using Tableau Accelerators to jump start their analytical journey.","Skill","Product","Tableau Accelerators","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPwH","Tableau Cloud","","0Sk3y0000004FLeCAM","","3","Product > Product - Analytics","Product - Analytics","0","Describes Tableau Cloud functionality and differentiates between Tableau Cloud and Tableau Server.","Skill","Product","Tableau Cloud","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000JPwM","Tableau Embedded Analytics","","0Sk3y0000004FLiCAM","","3","Product > Product - Analytics","Product - Analytics","0","Explains best practices and use cases for Tableau Embedded Analytics","Skill","Product","Tableau Embedded Analytics","","7/15/2026","Skill","Product - Analytics"
"a9J0M0000010wG6","*Tableau","","0Sk0M0000004E0ySAE","","3","Product > Product - Analytics","Product - Analytics","1","Knowledge in helping customers take advantage of Tableau features and capabilites.","Skill","Product","*Tableau","","7/15/2026","Skill","Product - Analytics"
"a9J0M000000xhUi","*CRM Analytics - Dashboard Development","","0Sk0M000000TN61SAG","","3","Product > Product - Analytics","Product - Analytics","1","Uses CRM Analytics key features - customized analytics apps, mobile-first design, data-driven actions, cloud trust and scale, etc.","Skill","Product","*CRM Analytics - Dashboard Development","","7/15/2026","Skill","Product - Analytics"
"a9J0M000000xhUk","Einstein Discovery","","0Sk0M000000TN66SAG","","3","Product > Product - Analytics","Product - Analytics","0","Uses Einstein Discovery to automatically discover relevant patterns based on customer's data.","Skill","Product","Einstein Discovery","","7/15/2026","Skill","Product - Analytics"
"a9J3y000000s7fE","NativeGen","","0Sk3y0000004FQHCA2","","3","Product > Product - Sales","Product - Sales","0","Knowledge of the on platform tools and objects for the generation of documents in CPQ.","Skill","Product","NativeGen","","7/15/2026","Skill","Product - Sales"
"a9J3y000000s7ax","Agentforce Revenue Management (aka: Revenue Cloud) - RCA","","0Sk3y000000bnLpCAI","","3","Product > Product - Sales","Product - Sales","0","Working knowledge of Salesforce Revenue Cloud  - Revenue Cloud Advanced (hands-on, configuration)","Skill","Product","Agentforce Revenue Management (aka: Revenue Cloud) - RCA","","7/15/2026","Skill","Product - Sales"
"a9J0M000000xhYy","*Agentforce Revenue Management (aka: Revenue Cloud) - Billing","","0Sk0M000000TN6ySAG","","3","Product > Product - Sales","Product - Sales","1","Working knowledge of Revenue Cloud (Billing) to Automate the invoicing process, Manage and collect payments, including the dunning process, without complications, manage taxes, bill in multiple currencies, and manage VAT, sales tax, use tax, and GST/PST/H","Skill","Product","*Agentforce Revenue Management (aka: Revenue Cloud) - Billing","","7/15/2026","Skill","Product - Sales"
"a9J3y000000JQXg","Agentforce Sales (aka: Sales Cloud) - AI Essentials","","0Sk3y00000007XICAY","","3","Product > Product - Sales","Product - Sales","0","Demonstrates knowledge and understanding of AI Sales Cloud Essentials product features. Einstein Set up, Configuration and Implementation","Skill","Product","Agentforce Sales (aka: Sales Cloud) - AI Essentials","","7/15/2026","Skill","Product - Sales"
"a9J3y000000JQZD","Agentforce Sales (aka: Sales Cloud) - Copilot Actions","","0Sk3y00000007XPCAY","","3","Product > Product - Sales","Product - Sales","0","Illustrates knowledge and understanding of Co-Pilot actions specific to Sales","Skill","Product","Agentforce Sales (aka: Sales Cloud) - Copilot Actions","","7/15/2026","Skill","Product - Sales"
"a9Jed0000000IwD","Agentforce Revenue Management (aka: Revenue Cloud) - RCB","","0Sked00000000HlCAI","","3","Product > Product - Sales","Product - Sales","0","Working knowledge of Salesforce Revenue Cloud Billing  - Revenue Cloud Advanced Billing (hands-on, configuration)","Skill","Product","Agentforce Revenue Management (aka: Revenue Cloud) - RCB","","7/15/2026","Skill","Product - Sales"
"a9J0M0000010wG1","High Velocity Sales","","0Sk0M0000004E0tSAE","","3","Product > Product - Sales","Product - Sales","0","Experience configuring and deploying Salesforce High Velocity Sales to streamline and accelerate sales processes for Inside Sales Teams, using Lightning Sales Console, Sales Cadences, Work Queues, Einstein Lead Scoring, Email Integration and Lightning Dia","Skill","Product","High Velocity Sales","","7/15/2026","Skill","Product - Sales"
"a9J0M0000010wG2","Salesforce Maps","","0Sk0M0000004E0uSAE","","3","Product > Product - Sales","Product - Sales","0","Knowledge in helping customers take advantage of Salesforce Maps features and capabilites.","Skill","Product","Salesforce Maps","","7/15/2026","Skill","Product - Sales"
"a9J3y0000001Jls","Campaign Management","","0Sk3y000000PCITCA4","","3","Product > Product - Sales","Product - Sales","0","Salesforce Campaigns is an out of the box solution that helps marketers track each of their marketing initiatives. Marketers can use Campaigns to analyze how many leads they?re generating, how much pipeline they?re building, and how many deals they?re clo","Skill","Product","Campaign Management","","7/15/2026","Skill","Product - Sales"
"a9J3y0000001Jlt","Sales Process and Revenue","","0Sk3y000000PCIUCA4","","3","Product > Product - Sales","Product - Sales","0","Sales Process and Revenue refers to the core sales objects that help customers track their sales processes right from lead identification and conversion, through to deal closure. These product areas include Leads, Opportunities, Products & Pricebooks, Pro","Skill","Product","Sales Process and Revenue","","7/15/2026","Skill","Product - Sales"
"a9J3y0000001Jlu","Territory Management","","0Sk3y000000PCIVCA4","","3","Product > Product - Sales","Product - Sales","0","Enterprise Territory Management helps customers manage and maintain their sales territories. It includes the ability to create territory types, build a model, and then add and test your account assignment rules before activation and user assignment.","Skill","Product","Territory Management","","7/15/2026","Skill","Product - Sales"
"a9J3y0000001Jlv","Insights and Analytics","","0Sk3y000000PCIWCA4","","3","Product > Product - Sales","Product - Sales","0","Gain insights with Reports and Dashboards which are a powerful suite of tools that work together to help customers answer their business questions and generate actionable insights.","Skill","Product","Insights and Analytics","","7/15/2026","Skill","Product - Sales"
